"date","Ts","Tb","H_ice"
1997-01-01,0.32,4,0
1997-01-02,1.75019,1.75019,0
1997-01-03,1.53802,1.53802,0
1997-01-04,1.35692,1.35692,0
1997-01-05,1.21465,1.21465,0
1997-01-06,1.09051,1.09051,0
1997-01-07,0.980713,0.980713,0
1997-01-08,0.892042,0.892042,0
1997-01-09,0.860732,0.860732,0
1997-01-10,0.81908,0.81908,0
1997-01-11,0.760316,0.760316,0
1997-01-12,0.69646,0.69646,0
1997-01-13,0.658322,0.658322,0
1997-01-14,0.596846,0.596846,0
1997-01-15,0.541316,0.541316,0
1997-01-16,0.48743,0.48743,0
1997-01-17,0.435087,0.435087,0
1997-01-18,0.383368,0.383368,0
1997-01-19,0.302658,0.302658,0
1997-01-20,0.196461,0.196461,0
1997-01-21,0.0699829,0.0699829,0
1997-01-22,0.000739382,0.000739382,0.0173986
1997-01-23,0.0183482,0.0183482,0.046293
1997-01-24,0.0313707,0.0313707,0.0665974
1997-01-25,0.0424969,0.0424969,0.081126
1997-01-26,0.056663,0.056663,0.0977075
1997-01-27,0.0688503,0.0688503,0.112231
1997-01-28,0.0822254,0.0822254,0.123236
1997-01-29,0.0917136,0.0917136,0.135749
1997-01-30,0.0975766,0.0975766,0.149333
1997-01-31,0.108109,0.108109,0.156352
1997-02-01,0.118733,0.118733,0.161489
1997-02-02,0.126754,0.126754,0.161875
1997-02-03,0.130298,0.130298,0.169199
1997-02-04,0.143518,0.143518,0.17309
1997-02-05,0.155507,0.155507,0.177468
1997-02-06,0.165781,0.165781,0.184682
1997-02-07,0.175598,0.175598,0.193099
1997-02-08,0.185964,0.185964,0.201024
1997-02-09,0.193763,0.193763,0.20997
1997-02-10,0.203554,0.203554,0.221015
1997-02-11,0.212598,0.212598,0.232564
1997-02-12,0.221117,0.221117,0.242759
1997-02-13,0.225507,0.225507,0.251346
1997-02-14,0.229722,0.229722,0.260682
1997-02-15,0.232548,0.232548,0.276154
1997-02-16,0.235391,0.235391,0.292792
1997-02-17,0.239557,0.239557,0.306035
1997-02-18,0.243643,0.243643,0.315229
1997-02-19,0.247009,0.247009,0.31981
1997-02-20,0.252862,0.252862,0.324508
1997-02-21,0.258707,0.258707,0.32979
1997-02-22,0.263826,0.263826,0.336884
1997-02-23,0.269031,0.269031,0.340731
1997-02-24,0.273573,0.273573,0.344157
1997-02-25,0.277741,0.277741,0.350713
1997-02-26,0.283175,0.283175,0.3542
1997-02-27,0.287198,0.287198,0.360101
1997-02-28,0.290731,0.290731,0.366309
1997-03-01,0.295916,0.295916,0.367528
1997-03-02,0.30007,0.30007,0.368161
1997-03-03,0.305447,0.305447,0.353311
1997-03-04,0.30908,0.30908,0.345505
1997-03-05,0.311442,0.311442,0.348742
1997-03-06,0.318631,0.318631,0.342528
1997-03-07,0.326465,0.326465,0.330184
1997-03-08,0.331792,0.331792,0.326035
1997-03-09,0.338947,0.338947,0.317071
1997-03-10,0.347036,0.347036,0.301031
1997-03-11,0.356371,0.356371,0.285223
1997-03-12,0.365306,0.365306,0.274713
1997-03-13,0.375247,0.375247,0.261092
1997-03-14,0.38497,0.38497,0.251744
1997-03-15,0.400482,0.400482,0.233163
1997-03-16,0.404208,0.404208,0.234895
1997-03-17,0.419195,0.419195,0.216315
1997-03-18,0.423271,0.423271,0.219794
1997-03-19,0.443712,0.443712,0.207939
1997-03-20,0.461026,0.461026,0.203648
1997-03-21,0.489042,0.489042,0.182654
1997-03-22,0.509836,0.509836,0.172762
1997-03-23,0.542087,0.542087,0.157423
1997-03-24,0.563647,0.563647,0.151609
1997-03-25,0.602751,0.602751,0.137137
1997-03-26,0.633458,0.633458,0.121378
1997-03-27,0.662547,0.662547,0.11091
1997-03-28,0.710041,0.710041,0.0993494
1997-03-29,0.770928,0.770928,0.0810424
1997-03-30,0.783729,0.783729,0.0752466
1997-03-31,0.790166,0.790166,0.0703748
1997-04-01,0.800615,0.800615,0.0592536
1997-04-02,0.829401,0.829401,0.0569505
1997-04-03,0.88605,0.88605,0.0527499
1997-04-04,0.913579,0.913579,0.0550669
1997-04-05,0.995313,0.995313,0.0450225
1997-04-06,1.00342,1.00342,0.0448495
1997-04-07,1.06684,1.06684,0.0395109
1997-04-08,1.11863,1.11863,0.0389582
1997-04-09,1.22073,1.22073,0.0374069
1997-04-10,1.3251,1.3251,0.0379452
1997-04-11,1.44795,1.44795,0.036214
1997-04-12,1.57483,1.57483,0.0320543
1997-04-13,1.69812,1.69812,0.025152
1997-04-14,1.8135,1.8135,0.0206706
1997-04-15,1.94828,1.94828,0.0196028
1997-04-16,2.09324,2.09324,0.0180107
1997-04-17,2.19588,2.19588,0.0157816
1997-04-18,2.22183,2.22183,0.0240087
1997-04-19,2.35741,2.35741,0.0251197
1997-04-20,2.46654,2.46654,0.0202269
1997-04-21,2.54159,2.54159,0.0124247
1997-04-22,2.58799,2.58799,0.00839875
1997-04-23,2.65494,2.65494,0.00579298
1997-04-24,2.67513,2.67513,0.00254592
1997-04-25,2.76203,2.76203,0
1997-04-26,2.85774,2.85774,0
1997-04-27,2.9652,2.9652,0
1997-04-28,3.07012,3.07012,0
1997-04-29,3.18233,3.18233,0
1997-04-30,3.24294,3.24294,0
1997-05-01,3.3024,3.3024,0
1997-05-02,3.39455,3.39455,0
1997-05-03,3.43536,3.43536,0
1997-05-04,3.53064,3.53064,0
1997-05-05,3.63268,3.63268,0
1997-05-06,3.70296,3.70296,0
1997-05-07,3.80543,3.80543,0
1997-05-08,3.89383,3.89383,0
1997-05-09,4.05316,3.98002,0
1997-05-10,4.23571,3.98004,0
1997-05-11,4.39703,3.98009,0
1997-05-12,4.65789,3.98012,0
1997-05-13,4.89989,3.98003,0
1997-05-14,5.12641,3.98003,0
1997-05-15,5.43426,3.98005,0
1997-05-16,5.75189,3.98007,0
1997-05-17,6.62241,3.98008,0
1997-05-18,6.94772,3.98008,0
1997-05-19,7.05397,3.98015,0
1997-05-20,7.30845,3.98003,0
1997-05-21,7.66232,3.98002,0
1997-05-22,7.96958,3.98006,0
1997-05-23,8.49195,3.98001,0
1997-05-24,8.93053,3.98001,0
1997-05-25,9.01708,3.98014,0
1997-05-26,9.00887,3.98018,0
1997-05-27,9.67276,3.98001,0
1997-05-28,9.72993,3.98018,0
1997-05-29,9.83658,3.98011,0
1997-05-30,10.1646,3.9801,0
1997-05-31,10.4804,3.98008,0
1997-06-01,10.868,3.98007,0
1997-06-02,11.199,3.98008,0
1997-06-03,11.5111,3.98005,0
1997-06-04,11.8243,3.98009,0
1997-06-05,12.138,3.98012,0
1997-06-06,12.4613,3.98012,0
1997-06-07,12.6803,3.98012,0
1997-06-08,12.765,3.98038,0
1997-06-09,12.6652,3.98057,0
1997-06-10,12.4747,3.98075,0
1997-06-11,12.5842,3.98051,0
1997-06-12,12.8324,3.98027,0
1997-06-13,13.0732,3.98031,0
1997-06-14,13.2289,3.98043,0
1997-06-15,13.2438,3.9806,0
1997-06-16,13.1976,3.98053,0
1997-06-17,12.8496,3.98308,0
1997-06-18,13.0094,3.98107,0
1997-06-19,13.1751,3.98077,0
1997-06-20,13.4199,3.98127,0
1997-06-21,13.6358,3.98154,0
1997-06-22,13.807,3.98155,0
1997-06-23,14.023,3.98194,0
1997-06-24,14.2095,3.98232,0
1997-06-25,14.4189,3.98248,0
1997-06-26,14.5736,3.98371,0
1997-06-27,14.6887,3.98427,0
1997-06-28,14.7411,3.98425,0
1997-06-29,14.9383,3.98489,0
1997-06-30,14.8836,3.98603,0
1997-07-01,14.731,3.9825,0
1997-07-02,14.5257,3.98308,0
1997-07-03,14.6816,3.98297,0
1997-07-04,14.6788,3.9845,0
1997-07-05,14.8474,3.98603,0
1997-07-06,15.0324,3.98803,0
1997-07-07,15.2291,3.99075,0
1997-07-08,15.178,3.99409,0
1997-07-09,15.2083,3.99597,0
1997-07-10,14.9702,4.00487,0
1997-07-11,14.8364,4.00775,0
1997-07-12,14.7986,4.01203,0
1997-07-13,15.0057,4.01548,0
1997-07-14,15.2311,4.01884,0
1997-07-15,15.4402,4.02301,0
1997-07-16,15.5085,4.02828,0
1997-07-17,15.3145,4.0373,0
1997-07-18,15.6233,4.04163,0
1997-07-19,15.6236,4.04617,0
1997-07-20,15.7619,4.05219,0
1997-07-21,15.6436,4.05917,0
1997-07-22,15.5198,4.06719,0
1997-07-23,15.3983,4.07576,0
1997-07-24,15.3468,4.08552,0
1997-07-25,15.3473,4.09397,0
1997-07-26,15.5284,4.10178,0
1997-07-27,15.7688,4.108,0
1997-07-28,15.8889,4.11589,0
1997-07-29,16.0617,4.12076,0
1997-07-30,16.2143,4.12432,0
1997-07-31,16.8565,4.13032,0
1997-08-01,16.9814,4.13568,0
1997-08-02,17.1214,4.14175,0
1997-08-03,17.1014,4.15079,0
1997-08-04,17.1525,4.15914,0
1997-08-05,17.1192,4.16734,0
1997-08-06,17.1156,4.17735,0
1997-08-07,17.2196,4.1871,0
1997-08-08,17.3881,4.19479,0
1997-08-09,17.4909,4.20303,0
1997-08-10,17.7173,4.2129,0
1997-08-11,17.3688,4.23793,0
1997-08-12,17.2575,4.25143,0
1997-08-13,17.2811,4.26255,0
1997-08-14,17.3204,4.27344,0
1997-08-15,17.471,4.284,0
1997-08-16,17.6867,4.29017,0
1997-08-17,17.91,4.29695,0
1997-08-18,18.0884,4.30427,0
1997-08-19,18.1908,4.31612,0
1997-08-20,18.2635,4.32817,0
1997-08-21,18.4376,4.33912,0
1997-08-22,18.3342,4.35627,0
1997-08-23,18.3202,4.37219,0
1997-08-24,18.3246,4.38855,0
1997-08-25,18.4393,4.40408,0
1997-08-26,18.3169,4.42371,0
1997-08-27,18.1133,4.44951,0
1997-08-28,17.7016,4.48818,0
1997-08-29,17.3872,4.52201,0
1997-08-30,17.1933,4.54832,0
1997-08-31,17.3078,4.56117,0
1997-09-01,17.4208,4.57342,0
1997-09-02,17.5198,4.58418,0
1997-09-03,17.6369,4.5951,0
1997-09-04,17.5118,4.61852,0
1997-09-05,17.3929,4.64207,0
1997-09-06,17.4392,4.66136,0
1997-09-07,17.5276,4.67962,0
1997-09-08,17.5946,4.69569,0
1997-09-09,17.6493,4.70919,0
1997-09-10,17.5962,4.72609,0
1997-09-11,17.7137,4.74677,0
1997-09-12,17.6038,4.77514,0
1997-09-13,17.5443,4.79934,0
1997-09-14,17.2788,4.83544,0
1997-09-15,17.004,4.87292,0
1997-09-16,16.4845,4.92424,0
1997-09-17,16.2219,4.96054,0
1997-09-18,16.0386,4.99086,0
1997-09-19,15.897,5.0172,0
1997-09-20,16.0878,5.03428,0
1997-09-21,16.0459,5.05369,0
1997-09-22,15.8705,5.08304,0
1997-09-23,15.6726,5.11264,0
1997-09-24,15.5508,5.13705,0
1997-09-25,15.4047,5.16395,0
1997-09-26,15.2484,5.19136,0
1997-09-27,15.3884,5.21088,0
1997-09-28,15.2019,5.23825,0
1997-09-29,15.0689,5.26185,0
1997-09-30,15.0082,5.2836,0
1997-10-01,14.8394,5.30964,0
1997-10-02,14.6287,5.33845,0
1997-10-03,14.3103,5.37153,0
1997-10-04,13.9885,5.40328,0
1997-10-05,13.8017,5.42745,0
1997-10-06,13.422,5.45841,0
1997-10-07,13.0775,5.4887,0
1997-10-08,12.9747,5.50933,0
1997-10-09,12.9825,5.52258,0
1997-10-10,13.011,5.53652,0
1997-10-11,12.9916,5.55052,0
1997-10-12,12.975,5.56356,0
1997-10-13,12.9626,5.57608,0
1997-10-14,12.9662,5.58717,0
1997-10-15,12.9695,5.5979,0
1997-10-16,12.9637,5.60911,0
1997-10-17,13.059,5.62326,0
1997-10-18,12.9614,5.63951,0
1997-10-19,12.6865,5.66311,0
1997-10-20,12.5343,5.68203,0
1997-10-21,12.3706,5.70122,0
1997-10-22,12.2045,5.72074,0
1997-10-23,11.948,5.74364,0
1997-10-24,11.7416,5.76462,0
1997-10-25,11.462,5.78807,0
1997-10-26,11.0625,5.8148,0
1997-10-27,10.6935,5.8403,0
1997-10-28,10.3465,5.86493,0
1997-10-29,10.03,5.88856,0
1997-10-30,9.77689,5.91006,0
1997-10-31,9.57545,5.92948,0
1997-11-01,9.40534,5.94812,0
1997-11-02,9.26719,5.96529,0
1997-11-03,9.19545,5.97854,0
1997-11-04,9.11503,5.99323,0
1997-11-05,8.99899,6.01037,0
1997-11-06,8.9615,6.02312,0
1997-11-07,8.78837,6.0419,0
1997-11-08,8.63931,6.06106,0
1997-11-09,8.51873,6.07986,0
1997-11-10,8.41179,6.09926,0
1997-11-11,8.27465,6.1232,0
1997-11-12,8.12643,6.15354,0
1997-11-13,7.966,6.20376,0
1997-11-14,7.85483,7.85483,0
1997-11-15,7.72734,7.72734,0
1997-11-16,7.66296,7.66296,0
1997-11-17,7.53105,7.53105,0
1997-11-18,7.44371,7.44371,0
1997-11-19,7.37802,7.37802,0
1997-11-20,7.33189,7.33189,0
1997-11-21,7.25934,7.25934,0
1997-11-22,7.18146,7.18146,0
1997-11-23,7.09829,7.09829,0
1997-11-24,6.99311,6.99311,0
1997-11-25,6.89655,6.89655,0
1997-11-26,6.80529,6.80529,0
1997-11-27,6.70376,6.70376,0
1997-11-28,6.62653,6.62653,0
1997-11-29,6.57545,6.57545,0
1997-11-30,6.55179,6.55179,0
1997-12-01,6.54597,6.54597,0
1997-12-02,6.55688,6.55688,0
1997-12-03,6.54938,6.54938,0
1997-12-04,6.53627,6.53627,0
1997-12-05,6.51846,6.51846,0
1997-12-06,6.48313,6.48313,0
1997-12-07,6.42846,6.42846,0
1997-12-08,6.40252,6.40252,0
1997-12-09,6.38176,6.38176,0
1997-12-10,6.36273,6.36273,0
1997-12-11,6.33565,6.33565,0
1997-12-12,6.245,6.245,0
1997-12-13,6.10693,6.10693,0
1997-12-14,5.97018,5.97018,0
1997-12-15,5.82186,5.82186,0
1997-12-16,5.73292,5.73292,0
1997-12-17,5.64303,5.64303,0
1997-12-18,5.56356,5.56356,0
1997-12-19,5.45701,5.45701,0
1997-12-20,5.39139,5.39139,0
1997-12-21,5.31306,5.31306,0
1997-12-22,5.23996,5.23996,0
1997-12-23,5.11982,5.11982,0
1997-12-24,5.01091,5.01091,0
1997-12-25,4.93088,4.93088,0
1997-12-26,4.86688,4.86688,0
1997-12-27,4.78962,4.78962,0
1997-12-28,4.6852,4.6852,0
1997-12-29,4.58923,4.58923,0
1997-12-30,4.50855,4.50855,0
1997-12-31,4.42926,4.42926,0
1998-01-01,4.33761,4.33761,0
1998-01-02,4.26397,4.26397,0
1998-01-03,4.14064,4.14064,0
1998-01-04,3.97611,3.97611,0
1998-01-05,3.84507,3.84507,0
1998-01-06,3.77768,3.77768,0
1998-01-07,3.712,3.712,0
1998-01-08,3.59846,3.59846,0
1998-01-09,3.47792,3.47792,0
1998-01-10,3.37355,3.37355,0
1998-01-11,3.26382,3.26382,0
1998-01-12,3.12588,3.12588,0
1998-01-13,2.97914,2.97914,0
1998-01-14,2.83829,2.83829,0
1998-01-15,2.71341,2.71341,0
1998-01-16,2.61985,2.61985,0
1998-01-17,2.54185,2.54185,0
1998-01-18,2.44073,2.44073,0
1998-01-19,2.34669,2.34669,0
1998-01-20,2.25444,2.25444,0
1998-01-21,2.14726,2.14726,0
1998-01-22,2.07055,2.07055,0
1998-01-23,2.03217,2.03217,0
1998-01-24,2.0117,2.0117,0
1998-01-25,1.99854,1.99854,0
1998-01-26,1.95032,1.95032,0
1998-01-27,1.83906,1.83906,0
1998-01-28,1.70938,1.70938,0
1998-01-29,1.61343,1.61343,0
1998-01-30,1.58686,1.58686,0
1998-01-31,1.59479,1.59479,0
1998-02-01,1.57053,1.57053,0
1998-02-02,1.51354,1.51354,0
1998-02-03,1.48709,1.48709,0
1998-02-04,1.44593,1.44593,0
1998-02-05,1.3606,1.3606,0
1998-02-06,1.27356,1.27356,0
1998-02-07,1.23857,1.23857,0
1998-02-08,1.22778,1.22778,0
1998-02-09,1.22647,1.22647,0
1998-02-10,1.21808,1.21808,0
1998-02-11,1.22277,1.22277,0
1998-02-12,1.23411,1.23411,0
1998-02-13,1.21317,1.21317,0
1998-02-14,1.19655,1.19655,0
1998-02-15,1.19445,1.19445,0
1998-02-16,1.21426,1.21426,0
1998-02-17,1.20599,1.20599,0
1998-02-18,1.19386,1.19386,0
1998-02-19,1.16686,1.16686,0
1998-02-20,1.13589,1.13589,0
1998-02-21,1.12139,1.12139,0
1998-02-22,1.10969,1.10969,0
1998-02-23,1.09231,1.09231,0
1998-02-24,1.08304,1.08304,0
1998-02-25,1.06585,1.06585,0
1998-02-26,1.05497,1.05497,0
1998-02-27,1.06913,1.06913,0
1998-02-28,1.0668,1.0668,0
1998-03-01,1.07508,1.07508,0
1998-03-02,1.11517,1.11517,0
1998-03-03,1.17278,1.17278,0
1998-03-04,1.13407,1.13407,0
1998-03-05,1.09626,1.09626,0
1998-03-06,1.0773,1.0773,0
1998-03-07,1.09645,1.09645,0
1998-03-08,1.15725,1.15725,0
1998-03-09,1.15277,1.15277,0
1998-03-10,1.19796,1.19796,0
1998-03-11,1.19406,1.19406,0
1998-03-12,1.20963,1.20963,0
1998-03-13,1.24683,1.24683,0
1998-03-14,1.27274,1.27274,0
1998-03-15,1.32117,1.32117,0
1998-03-16,1.35284,1.35284,0
1998-03-17,1.40221,1.40221,0
1998-03-18,1.45609,1.45609,0
1998-03-19,1.46321,1.46321,0
1998-03-20,1.42556,1.42556,0
1998-03-21,1.35525,1.35525,0
1998-03-22,1.3182,1.3182,0
1998-03-23,1.30065,1.30065,0
1998-03-24,1.3063,1.3063,0
1998-03-25,1.35292,1.35292,0
1998-03-26,1.40197,1.40197,0
1998-03-27,1.47124,1.47124,0
1998-03-28,1.54853,1.54853,0
1998-03-29,1.60778,1.60778,0
1998-03-30,1.65515,1.65515,0
1998-03-31,1.74895,1.74895,0
1998-04-01,1.80093,1.80093,0
1998-04-02,1.87987,1.87987,0
1998-04-03,1.98834,1.98834,0
1998-04-04,1.99355,1.99355,0
1998-04-05,2.0059,2.0059,0
1998-04-06,2.06155,2.06155,0
1998-04-07,2.12799,2.12799,0
1998-04-08,2.2492,2.2492,0
1998-04-09,2.36672,2.36672,0
1998-04-10,2.43755,2.43755,0
1998-04-11,2.50663,2.50663,0
1998-04-12,2.56711,2.56711,0
1998-04-13,2.62803,2.62803,0
1998-04-14,2.72673,2.72673,0
1998-04-15,2.85408,2.85408,0
1998-04-16,2.99873,2.99873,0
1998-04-17,3.14907,3.14907,0
1998-04-18,3.30494,3.30494,0
1998-04-19,3.475,3.475,0
1998-04-20,3.51459,3.51459,0
1998-04-21,3.56952,3.56952,0
1998-04-22,3.5852,3.5852,0
1998-04-23,3.6898,3.6898,0
1998-04-24,3.81603,3.81603,0
1998-04-25,3.88801,3.88801,0
1998-04-26,3.87819,3.87819,0
1998-04-27,3.91251,3.91251,0
1998-04-28,4.03392,3.98001,0
1998-04-29,4.09253,3.98002,0
1998-04-30,4.1753,3.98003,0
1998-05-01,4.27898,3.98005,0
1998-05-02,4.41355,3.98008,0
1998-05-03,4.56042,3.98017,0
1998-05-04,4.58445,3.98075,0
1998-05-05,4.69313,3.98116,0
1998-05-06,4.77585,3.9816,0
1998-05-07,4.87406,3.98193,0
1998-05-08,5.0515,3.98219,0
1998-05-09,5.18649,3.98241,0
1998-05-10,5.31918,3.98283,0
1998-05-11,5.40501,3.98365,0
1998-05-12,5.5603,3.98453,0
1998-05-13,5.71617,3.98552,0
1998-05-14,5.85855,3.98698,0
1998-05-15,5.99011,3.98901,0
1998-05-16,6.1306,3.99132,0
1998-05-17,6.26236,3.9932,0
1998-05-18,6.43773,3.99459,0
1998-05-19,6.55694,3.99582,0
1998-05-20,6.72488,3.99702,0
1998-05-21,6.86874,3.99841,0
1998-05-22,7.04175,4.00048,0
1998-05-23,7.16409,4.00457,0
1998-05-24,7.46685,4.00875,0
1998-05-25,7.62994,4.01068,0
1998-05-26,7.82921,4.0118,0
1998-05-27,7.94278,4.0127,0
1998-05-28,8.094,4.01355,0
1998-05-29,8.28614,4.01412,0
1998-05-30,10.8472,4.01431,0
1998-05-31,10.956,4.01435,0
1998-06-01,11.0705,4.00884,0
1998-06-02,11.0618,3.99788,0
1998-06-03,11.1862,3.99363,0
1998-06-04,11.0613,3.98178,0
1998-06-05,11.2586,3.98342,0
1998-06-06,11.5826,3.98408,0
1998-06-07,11.863,3.98475,0
1998-06-08,12.1494,3.98571,0
1998-06-09,12.4119,3.98628,0
1998-06-10,12.6646,3.98705,0
1998-06-11,12.9212,3.988,0
1998-06-12,13.2243,3.98877,0
1998-06-13,13.46,3.98969,0
1998-06-14,13.6496,3.99045,0
1998-06-15,13.9155,3.99143,0
1998-06-16,14.2377,3.99239,0
1998-06-17,14.2239,3.9929,0
1998-06-18,14.4328,3.99493,0
1998-06-19,14.5586,3.99646,0
1998-06-20,14.5267,3.99497,0
1998-06-21,14.5881,3.99724,0
1998-06-22,14.4828,3.99121,0
1998-06-23,14.5336,3.98974,0
1998-06-24,14.5782,3.99132,0
1998-06-25,14.6187,3.99295,0
1998-06-26,14.7242,3.99661,0
1998-06-27,14.6763,3.9967,0
1998-06-28,14.7104,3.99992,0
1998-06-29,14.7413,4.00264,0
1998-06-30,14.7146,4.00692,0
1998-07-01,14.7034,4.00979,0
1998-07-02,14.4049,4.02671,0
1998-07-03,14.6934,4.03085,0
1998-07-04,14.7664,4.03458,0
1998-07-05,14.8599,4.04009,0
1998-07-06,15.0789,4.04508,0
1998-07-07,15.1205,4.04992,0
1998-07-08,15.2663,4.05519,0
1998-07-09,15.4075,4.06032,0
1998-07-10,15.4597,4.06541,0
1998-07-11,15.602,4.07059,0
1998-07-12,15.7956,4.07491,0
1998-07-13,15.9705,4.08096,0
1998-07-14,15.9056,4.08592,0
1998-07-15,15.8983,4.09252,0
1998-07-16,16.0973,4.0991,0
1998-07-17,16.1881,4.10536,0
1998-07-18,16.0757,4.11536,0
1998-07-19,15.8972,4.12877,0
1998-07-20,15.7945,4.13947,0
1998-07-21,15.9604,4.14728,0
1998-07-22,17.1697,4.15257,0
1998-07-23,17.0223,4.16245,0
1998-07-24,16.8517,4.16836,0
1998-07-25,17.0269,4.17753,0
1998-07-26,17.2231,4.18634,0
1998-07-27,17.4555,4.19437,0
1998-07-28,17.7567,4.20002,0
1998-07-29,18.006,4.20369,0
1998-07-30,18.2308,4.20838,0
1998-07-31,18.437,4.21337,0
1998-08-01,19.1198,4.21935,0
1998-08-02,19.0149,4.23063,0
1998-08-03,19.1176,4.23874,0
1998-08-04,19.3687,4.24653,0
1998-08-05,19.6477,4.25286,0
1998-08-06,19.7723,4.26308,0
1998-08-07,19.6606,4.27785,0
1998-08-08,19.3732,4.3004,0
1998-08-09,19.1228,4.32387,0
1998-08-10,19.1983,4.33589,0
1998-08-11,18.9801,4.35687,0
1998-08-12,18.8783,4.37081,0
1998-08-13,19.0704,4.3849,0
1998-08-14,18.7936,4.41291,0
1998-08-15,18.507,4.44179,0
1998-08-16,18.6762,4.45475,0
1998-08-17,18.7655,4.46879,0
1998-08-18,18.8219,4.4848,0
1998-08-19,18.9246,4.50229,0
1998-08-20,19.1532,4.51797,0
1998-08-21,19.0743,4.53575,0
1998-08-22,18.7338,4.57067,0
1998-08-23,18.2537,4.61365,0
1998-08-24,17.7733,4.65723,0
1998-08-25,17.3133,4.69978,0
1998-08-26,16.9374,4.73838,0
1998-08-27,16.6297,4.77298,0
1998-08-28,16.7749,4.79036,0
1998-08-29,17.0229,4.80462,0
1998-08-30,17.1658,4.81489,0
1998-08-31,17.8179,4.82703,0
1998-09-01,17.6988,4.84777,0
1998-09-02,17.6785,4.86568,0
1998-09-03,17.3805,4.899,0
1998-09-04,17.4245,4.92034,0
1998-09-05,17.5159,4.94048,0
1998-09-06,17.6438,4.95534,0
1998-09-07,17.69,4.96746,0
1998-09-08,17.5747,4.98983,0
1998-09-09,17.6462,5.00752,0
1998-09-10,17.7043,5.02957,0
1998-09-11,17.3814,5.06308,0
1998-09-12,17.2271,5.08837,0
1998-09-13,16.8971,5.12198,0
1998-09-14,16.6591,5.15075,0
1998-09-15,16.4551,5.17841,0
1998-09-16,16.0463,5.21347,0
1998-09-17,15.8009,5.24246,0
1998-09-18,15.9873,5.25814,0
1998-09-19,15.8488,5.27983,0
1998-09-20,15.8545,5.29802,0
1998-09-21,15.9089,5.3144,0
1998-09-22,15.951,5.32822,0
1998-09-23,16.0155,5.34092,0
1998-09-24,16.1398,5.35163,0
1998-09-25,16.1868,5.36116,0
1998-09-26,16.1702,5.37205,0
1998-09-27,16.0151,5.39334,0
1998-09-28,16.0022,5.41213,0
1998-09-29,15.9159,5.43127,0
1998-09-30,15.9295,5.44834,0
1998-10-01,15.9505,5.46338,0
1998-10-02,15.6365,5.48957,0
1998-10-03,15.3783,5.51475,0
1998-10-04,15.0257,5.54222,0
1998-10-05,14.7549,5.56698,0
1998-10-06,14.7557,5.58293,0
1998-10-07,14.4579,5.60718,0
1998-10-08,14.2515,5.62786,0
1998-10-09,13.9009,5.6521,0
1998-10-10,13.5393,5.67733,0
1998-10-11,13.349,5.69693,0
1998-10-12,13.0982,5.71835,0
1998-10-13,12.9973,5.73347,0
1998-10-14,12.8929,5.74775,0
1998-10-15,12.6633,5.76677,0
1998-10-16,12.3813,5.78707,0
1998-10-17,12.1765,5.80565,0
1998-10-18,12.1724,5.81761,0
1998-10-19,12.1771,5.82604,0
1998-10-20,12.0316,5.84133,0
1998-10-21,11.7846,5.86054,0
1998-10-22,11.5121,5.88014,0
1998-10-23,11.2998,5.89711,0
1998-10-24,11.2256,5.90868,0
1998-10-25,11.1589,5.91991,0
1998-10-26,11.0321,5.93346,0
1998-10-27,10.8246,5.94963,0
1998-10-28,10.7135,5.96211,0
1998-10-29,10.6273,5.97245,0
1998-10-30,11.2666,5.97658,0
1998-10-31,11.3742,5.98557,0
1998-11-01,10.9954,5.9998,0
1998-11-02,10.6508,6.01356,0
1998-11-03,10.2497,6.02822,0
1998-11-04,9.79744,6.04331,0
1998-11-05,9.41462,6.0568,0
1998-11-06,9.16116,6.06765,0
1998-11-07,8.88847,6.07867,0
1998-11-08,8.55061,6.09068,0
1998-11-09,8.28003,6.10126,0
1998-11-10,8.13695,6.10938,0
1998-11-11,7.95194,6.11854,0
1998-11-12,7.79979,6.12738,0
1998-11-13,7.64073,6.13686,0
1998-11-14,7.48456,6.14714,0
1998-11-15,7.37851,6.15799,0
1998-11-16,7.28558,6.17192,0
1998-11-17,7.53896,6.17803,0
1998-11-18,7.78471,6.17803,0
1998-11-19,7.91918,6.17903,0
1998-11-20,7.78372,6.18215,0
1998-11-21,7.57182,6.18683,0
1998-11-22,7.48863,6.18896,0
1998-11-23,7.48392,6.19008,0
1998-11-24,7.51417,6.19071,0
1998-11-25,7.52091,6.19117,0
1998-11-26,7.51718,6.19204,0
1998-11-27,7.43543,6.19401,0
1998-11-28,7.19965,6.19786,0
1998-11-29,6.97941,6.20172,0
1998-11-30,6.85666,6.20413,0
1998-12-01,6.69027,6.20712,0
1998-12-02,6.44932,6.44932,0
1998-12-03,6.34538,6.34538,0
1998-12-04,6.15312,6.15312,0
1998-12-05,5.96467,5.96467,0
1998-12-06,5.78638,5.78638,0
1998-12-07,5.60446,5.60446,0
1998-12-08,5.38903,5.38903,0
1998-12-09,5.22482,5.22482,0
1998-12-10,5.07507,5.07507,0
1998-12-11,4.93681,4.93681,0
1998-12-12,4.85417,4.85417,0
1998-12-13,4.8348,4.8348,0
1998-12-14,4.80641,4.80641,0
1998-12-15,4.80769,4.80769,0
1998-12-16,4.80293,4.80293,0
1998-12-17,4.76759,4.76759,0
1998-12-18,4.67042,4.67042,0
1998-12-19,4.56466,4.56466,0
1998-12-20,4.45572,4.45572,0
1998-12-21,4.38094,4.38094,0
1998-12-22,4.2976,4.2976,0
